z,u,T,rho,viscosity,thermalConductivity,cp,HeatRelease,H2,H,O,O2,OH,H2O,HO2,H2O2,C,CH,CH2,CH2(S),CH3,CH4,CO,CO2,HCO,CH2O,CH2OH,CH3O,CH3OH,C2H,C2H2,C2H3,C2H4,C2H5,C2H6,HCCO,CH2CO,HCCOH,N,NH,NH2,NH3,NNH,NO,NO2,N2O,HNO,CN,HCN,H2CN,HCNN,HCNO,HOCN,HNCO,NCO,N2,AR,C3H7,C3H8,CH2CHO,CH3CHO,ProdRate-H2,ProdRate-H,ProdRate-O,ProdRate-O2,ProdRate-OH,ProdRate-H2O,ProdRate-HO2,ProdRate-H2O2,ProdRate-C,ProdRate-CH,ProdRate-CH2,ProdRate-CH2(S),ProdRate-CH3,ProdRate-CH4,ProdRate-CO,ProdRate-CO2,ProdRate-HCO,ProdRate-CH2O,ProdRate-CH2OH,ProdRate-CH3O,ProdRate-CH3OH,ProdRate-C2H,ProdRate-C2H2,ProdRate-C2H3,ProdRate-C2H4,ProdRate-C2H5,ProdRate-C2H6,ProdRate-HCCO,ProdRate-CH2CO,ProdRate-HCCOH,ProdRate-N,ProdRate-NH,ProdRate-NH2,ProdRate-NH3,ProdRate-NNH,ProdRate-NO,ProdRate-NO2,ProdRate-N2O,ProdRate-HNO,ProdRate-CN,ProdRate-HCN,ProdRate-H2CN,ProdRate-HCNN,ProdRate-HCNO,ProdRate-HOCN,ProdRate-HNCO,ProdRate-NCO,ProdRate-N2,ProdRate-AR,ProdRate-C3H7,ProdRate-C3H8,ProdRate-CH2CHO,ProdRate-CH3CHO,PV,PVs,mu,alpha,PVNorm
0.0,0.2429495375127591,293.0,1.1601204780977945,1.7828794215958204e-05,0.0264443995168241,1061.1304556187115,255.9047265778072,1.9313237393073024e-09,6.166797566011095e-15,-3.824201887663557e-15,0.2229713982540351,1.853553180742493e-13,5.119017918020132e-13,7.833392207234943e-15,-2.6574021056126863e-14,-1.0649293172270427e-14,2.2783267113549323e-19,-2.1888302823549143e-15,1.6469714075774586e-19,-5.6417234616377056e-14,0.0430400370665094,4.20325686495278e-14,8.490094448950418e-16,2.3573528798459047e-19,6.359337590332094e-14,2.4686552909040813e-19,2.4630075843321434e-19,-1.107720587257877e-15,3.976289948424878e-14,3.957991490689463e-16,2.2964099770629754e-19,3.9011002844666685e-14,2.2266609831252993e-19,1.8923059310110708e-14,5.274009568436035e-19,6.498517055560852e-17,-4.0312965265665e-20,1.5150935367162185e-13,-1.7195907224305142e-13,-7.950555442235052e-16,2.201539201486949e-16,3.0565460285432537e-19,-2.5069137491883083e-15,-8.018226356896076e-16,-1.1571591191651116e-15,1.558984507177653e-14,1.3408003662055616e-14,-8.136923853482635e-16,-6.191104787890638e-15,5.274547790278486e-19,-7.36807626384975e-18,5.483023647838466e-19,-8.607852050030315e-15,4.5309362628531185e-16,0.7339885627474165,3.2535584379180785e-19,-8.964890614373165e-14,2.371520565377917e-15,2.9682644164999416e-19,-1.1824110639208211e-15,5.042722975219642e-16,-5.363244636104504e-08,-1.16407526005258e-07,-4.7848491398352e-07,-1.298074263960291e-09,1.6529930162668335e-10,5.1796859426277796e-08,5.2952793952961305e-19,1.7933707220205297e-07,-1.5712646378251566e-11,1.4715525890136255e-09,-8.429480729599504e-12,1.6758814790305216e-10,-1.6957399805840535e-10,3.6498519554674005e-07,-6.456160932087214e-10,5.44885918482701e-07,-2.6662636099703e-10,-2.8623896854758825e-13,-7.667307936729121e-17,-3.4495730616706382e-18,-5.448737347161598e-07,2.6567950532807922e-15,-3.625153139704592e-13,3.791332928661856e-12,-7.845065341715669e-17,-1.2415211706426749e-21,-8.898996145664273e-14,-1.1896207632581548e-21,7.896338816170195e-26,-3.793661124223329e-12,5.807642260989508e-10,1.27041201156126e-21,-5.167948184380265e-22,-4.532976811875086e-12,-5.769102610761389e-10,1.0657013213729635e-20,-1.4522150538811973e-23,-6.029528099868479e-14,-6.318038021623019e-08,4.730553901635392e-18,-3.383627900968579e-18,-5.379553416117078e-13,4.760885534651872e-25,-5.911408555829415e-27,-1.028066540187196e-21,6.318038021042096e-08,5.070930070659082e-12,0.0,1.3124460689965552e-18,-5.571255394911034e-19,1.202539564369942e-13,3.9543170719780776e-21,1.9291723167875705e-14,-6.456160932087215e-07,1.7828794215958204e-05,2.4920969308533522e-05,7.252128249352414e-15
0.003,0.2429495962717812,293.0000002131036,1.1601201975147395,1.7828794147185325e-05,0.0264444174783183,1061.1307041508587,5.302790172918533e-05,2.0694737320861682e-08,7.715017044073033e-20,1.160368558034804e-13,0.2229713934199483,-1.0272669004097797e-17,1.7755226676891164e-11,2.93710013783195e-13,-1.0869146002675667e-14,-5.1454195814443695e-21,-1.8170269231827925e-25,-2.2501233544913574e-20,-1.6253421671962039e-25,-4.9036909062433064e-14,0.0430400365282531,1.579120545050705e-12,4.169493008223984e-14,6.973702402800203e-20,6.578702750658006e-14,-4.7761678576070566e-24,-2.8246338616630144e-20,-8.068610315720744e-16,1.1132174327866519e-20,4.243709172081162e-16,-3.7626764593382376e-24,3.9573729022957436e-14,-1.9173253762458087e-20,1.9415544742495727e-14,-5.389539571934163e-23,6.910427035631772e-17,-2.533568018883725e-18,3.2766724003326265e-14,-3.3225373056392564e-16,-7.76160574910514e-16,2.1914657941876768e-16,-4.991999187739873e-25,-9.487009101489605e-14,-7.84295689556331e-16,-1.1601562666236838e-15,1.554644271892642e-14,1.0553958608835698e-20,-8.15217204346587e-16,-6.192500032718485e-15,-3.579928688674599e-24,-1.0343363584202409e-17,-2.4424759673044677e-18,-8.610674084447203e-15,2.2237204014023584e-14,0.733988549337342,-3.2155162926686306e-18,-8.965024894032222e-14,2.3694492531045203e-15,-7.519538822770725e-22,-1.1814615574597166e-15,-1.5381254526321517e-18,-6.670028882442004e-13,7.290853735897303e-13,-5.992797620020452e-13,-1.0671045444833505e-12,-9.089224328039521e-15,8.004883436000097e-13,2.2772220272512915e-19,8.665025953923617e-14,1.253125552617824e-17,1.5102602032855102e-14,8.282969707502362e-18,4.247822992710628e-14,-4.2472066359339605e-14,2.1265547045149765e-13,-6.636972542452033e-15,5.873511648843532e-18,-2.7716791300759423e-15,5.537917728253984e-18,7.311323993389408e-18,-1.0923583479006694e-23,-1.5254487162694577e-13,-2.9724102046851507e-20,5.939824168534367e-18,-9.720126724053602e-18,4.132215827937902e-18,-1.6880175066161682e-24,9.093983517960955e-18,-2.781536639827742e-24,6.208555381541656e-29,-8.204489735472479e-13,1.1221331896716278e-12,2.475286576325608e-20,-4.893471250703883e-21,7.406469584864615e-18,-3.015567270030085e-13,-2.2971230519702496e-19,-2.1491395748990555e-20,-1.260710333960991e-16,-4.9731697394974246e-14,-1.0446861462580368e-19,-6.328064463574822e-19,9.09400052967954e-18,8.631840938914624e-30,3.294410839340325e-31,2.603727300061494e-20,4.9731563438913104e-14,-1.6660499326591716e-17,0.0,2.57887851936672e-18,-2.0535663533480867e-20,4.803030037348082e-18,6.781138293264844e-23,9.474182572255638e-13,-6.636972542452033e-12,1.7828794147185325e-05,2.4920980398432382e-05,3.561526695872817e-13
0.006,0.2429502301950142,293.00000763852,1.1601171704457507,1.782879364697148e-05,0.0264446103339768,1061.1333684678202,2.562789383135989e-05,2.2175082342900078e-07,-2.0113899707240877e-23,1.3596896875531252e-13,0.2229713414074106,6.517220401293125e-17,6.158963876463801e-10,7.971427423444325e-13,5.573908892432235e-13,-1.74232069021412e-24,-4.8064032776282245e-25,-4.146750933910989e-23,-4.28288174757079e-25,-2.0797297199723903e-14,0.0430400306239863,5.7007979334062514e-11,2.1982602118722047e-12,-5.054754766324775e-23,2.1829385374356946e-13,-1.2678462326667709e-23,-5.702979453609226e-20,1.453840214240856e-14,-1.1665936880190046e-24,1.839495717970634e-15,-9.953633506319772e-24,6.697782523682589e-14,-4.9297345648095733e-20,4.530320286494841e-14,-1.4257205638352825e-22,4.449638654317926e-16,-7.154544670707467e-18,7.1017581639364435e-15,-6.607434935748467e-19,-2.7769945850906453e-16,2.3960593726050563e-16,-1.3210988246135511e-24,-3.934405156585232e-14,1.5845042251547623e-16,-1.159366429419823e-15,1.5541219330112402e-14,-4.17309543961062e-24,-8.066608677425927e-16,-6.195834503800355e-15,-9.469946941472777e-24,-1.502975691422888e-17,-7.893480125522724e-18,-8.608405949152991e-15,2.2224783057020437e-14,0.7339884055409588,-9.270881581370937e-18,-8.965259007180333e-14,2.375807825144101e-15,-1.9893234594851818e-21,-9.80830390651939e-16,-7.370554666175888e-18,1.0588779474530352e-16,1.1728315297560884e-13,-1.750490803193013e-13,4.796325531365125e-16,5.765378055284084e-14,-3.2715941219895326e-16,1.6771491652546058e-18,2.9340993155132076e-17,3.3147609395296305e-17,2.206900112008078e-17,2.191217423397233e-17,1.1807107265514333e-13,-1.1806465868199124e-13,-2.3422394875794247e-16,-1.2237606696198805e-17,1.469508509277498e-17,-6.038195694200438e-17,1.4700226514351452e-17,1.6043157539025327e-17,-5.019659738667849e-22,1.5985819528496336e-17,-8.36586713596702e-20,1.5712887337951994e-17,-2.5212205866302306e-17,1.327803193957965e-17,-5.8565834469960825e-24,2.4056634552368418e-17,-2.090815439679732e-23,7.383374481657163e-36,-1.778207670779136e-13,2.2315415578817358e-15,2.708646800346717e-20,-1.8760479598669047e-20,1.959330727542024e-17,1.7559953347411828e-13,-2.2896704506386653e-19,-8.820188496003133e-21,-9.834191309488996e-18,1.9664089415331502e-17,-1.010221945893822e-20,-5.504987272414256e-20,2.405619115083768e-17,5.215613473167678e-57,-1.8363117175489105e-36,2.796743371070665e-19,-2.0072231616650156e-17,-4.3670429119659874e-17,0.0,3.9686027142441796e-18,-4.428316398104192e-20,1.2705584425234136e-17,6.56758236195874e-23,4.995024226572303e-11,-1.2237606696198805e-14,1.782879364697148e-05,2.4921099571263514e-05,1.8777252806553483e-11
0.0075,0.2429529131003421,293.00010582314366,1.1601043593855815,1.7828794678284477e-05,0.0264454145286571,1061.1444233474804,1.2660816179387791e-05,1.0547811933881193e-06,1.6025440087831245e-22,1.4559902529720422e-13,0.2229711229577336,7.423914822583428e-17,8.470442938815073e-09,7.955484336759039e-12,8.664138759971627e-12,1.2280873695411089e-23,3.3928869817447075e-24,2.909890802918204e-22,3.0228704009598792e-24,1.1148275054529597e-13,0.0430400043710424,8.448439234487407e-10,4.2198349346478685e-11,3.5782413881261048e-22,3.0838913221912227e-12,8.949223548167238e-23,6.505511430060136e-19,3.080304062035464e-13,8.25663638200736e-24,2.6771044338633823e-14,7.025743133061485e-23,5.668794906931354e-13,2.2742020912419707e-19,5.569648934882585e-13,1.0062513310702744e-21,8.72329032002897e-15,1.3723349023231978e-17,2.559530814772289e-15,6.509271935744247e-20,4.2392527285787605e-15,5.641583037600694e-16,9.325125981529527e-24,-1.9227061840492015e-14,1.6173597591213735e-14,-1.0163844357446854e-15,1.5599288357052336e-14,2.951119925180649e-23,-5.6597763484850095e-16,-6.181554667942637e-15,6.684295594368424e-23,2.1714191082897625e-17,1.4608370394294173e-17,-8.444561111894335e-15,2.2275501890801102e-14,0.7339878085111752,1.6627436646696e-17,-8.962975715730224e-14,2.6651670518346373e-15,1.404320886991141e-20,3.5396028730342103e-15,-3.37482435008469e-17,-8.19259124315987e-16,6.370791590997315e-17,-6.81074523002298e-14,-1.8014747475069968e-16,6.570931401713589e-14,2.0702040092920952e-15,1.6706025790828174e-16,-2.0680741570191586e-16,-2.33989390561084e-16,-1.5465857788291843e-16,-1.546618170080836e-16,1.3033672615263888e-13,-1.3046256385952674e-13,1.655370417896204e-15,8.588879596547631e-17,-1.0535922292704044e-16,4.555107868499836e-16,-1.0376238004866256e-16,-1.114704699729741e-16,3.542572370993901e-21,-1.131379884925876e-16,5.893168177694896e-19,-1.109064099300541e-16,1.357085462090192e-16,-9.820478464870524e-17,1.9745807396379496e-18,-1.6978332998016462e-16,-4.36613795453491e-22,-6.983983600611615e-31,-6.408698951261098e-14,-2.198240531127901e-16,-1.4983201737815317e-18,1.3622197268383994e-18,-1.3829987673810655e-16,6.431750144721874e-14,-1.0406473054705866e-18,-1.5918354735090609e-21,-9.491712848458589e-18,-1.3905681179083618e-16,1.7922919130708643e-20,1.1838154328119545e-19,-1.6979366049513631e-16,-2.2321369160878158e-28,-4.094180835203214e-33,1.3333477219589521e-18,1.3758386969137723e-16,3.080870635793242e-16,0.0,1.9161706295743878e-17,-3.7860147074376034e-19,-8.962870549886495e-17,-2.5178128459644178e-22,9.588572643431727e-10,8.588879596547631e-14,1.7828794678284477e-05,2.4921597802146988e-05,3.604528114636846e-10
0.00825,0.2429595147247363,293.000779496906,1.1600728373729208,1.7828817593605525e-05,0.0264473155963946,1061.1701941009098,1.1420517080469958e-05,2.9888064154996293e-06,-1.1029442053292271e-22,1.9237861628378334e-13,0.222970595443923,1.0497015945505828e-16,6.200658791205189e-08,6.052040708478845e-11,6.856893696355125e-11,-1.1099095825854613e-23,-3.066061514524658e-24,-2.628184258442506e-22,-2.729969412848076e-24,9.47643786277929e-13,0.0430399315907718,6.640758693929107e-09,4.231588742984228e-10,-3.217153825149778e-22,3.0717664323526714e-11,-8.086436978766191e-23,2.1358206887890988e-17,3.1870136412567484e-12,-7.46144844046033e-24,2.5182757868533975e-13,-6.348564214497025e-23,5.249157796792437e-12,-5.829228662729772e-19,5.740305481833407e-12,-9.09026391414548e-22,1.0040952179994699e-13,3.165936552417354e-17,1.3626756688474349e-15,-5.824757144020947e-20,2.5544470750877992e-14,2.742367093803448e-15,-8.428979622167835e-24,5.873054816116722e-14,1.5482536655872054e-13,1.3322614035287122e-16,1.5878843329990227e-14,-2.666710256787275e-23,1.6510190338000494e-15,-6.183706533721099e-15,-6.039570815402135e-23,1.5429392718781663e-16,1.098587327348757e-17,-7.099453542109438e-15,2.2266923507930868e-14,0.7339864149126678,1.0816530337004719e-17,-8.961083972682901e-14,6.194718384438673e-15,-1.2591659185069931e-20,5.3940169736093093e-14,-1.2432353677259274e-16,7.377828081754436e-16,-5.2832658882038456e-14,-2.687456763981468e-14,-1.5283506578045582e-15,9.287530736239724e-14,-2.1148053760353034e-14,9.667755477525132e-15,1.8689634263425812e-16,2.114433604777996e-16,1.3969090499299902e-16,1.3970142512130804e-16,1.7187692783450351e-13,-1.7810558399407816e-13,-1.4549620843870272e-15,-7.68045786673354e-17,9.519978116166747e-17,6.326297799315744e-15,9.375830302535075e-17,-7.652742072124558e-16,1.2149341467226785e-19,1.0223580396623045e-16,-5.438779436262251e-19,1.0021105612605228e-16,-2.5571790007112205e-16,7.537359112679668e-17,1.4267241828341492e-16,1.5337797856165772e-16,-6.6657449390223526e-21,1.1106531646996399e-30,-3.4119043575288755e-14,1.967846520289238e-16,-2.434182882528521e-17,2.3258294315839466e-17,1.2500544307256123e-16,3.390877036116751e-14,2.2943381285640678e-17,3.943711336619639e-20,-8.879395739780972e-18,1.2564808946021934e-16,8.298618736695061e-20,5.272555546609728e-19,1.5340588927031018e-16,-6.156047628175488e-28,2.124266422347629e-33,3.776515500233981e-18,-1.2964541383273707e-16,-2.7839143036285936e-16,0.0,1.303001853274295e-16,-2.8260324454313536e-18,8.058783875156547e-17,-5.323599902886567e-21,9.615280381249808e-09,-7.68045786673354e-14,1.7828817593605525e-05,2.4922784058029852e-05,3.6145680648383567e-09
0.008625,0.242970107523555,293.0032588661279,1.160022261531378,1.7828920317022155e-05,0.0264501143783295,1061.2069128853348,8.934995362318597e-05,5.717464540853655e-06,1.4938951401623733e-21,3.2289600854472775e-13,0.2229697783384659,3.626570421095248e-16,2.578412025739521e-07,2.66663712302077e-10,3.0488385305862426e-10,1.0586976507077675e-22,2.9244969996531264e-23,2.507335835900057e-21,2.6046474683370565e-23,4.048486535916557e-12,0.0430397883363121,2.940940008263589e-08,2.332536749915815e-09,3.0941851838223866e-21,1.7086808290944118e-10,7.714551029323317e-22,4.540226766940777e-16,1.8028171151826848e-11,7.119141559567541e-23,1.3245145399176694e-12,6.056426502126101e-22,2.834942818203084e-11,5.778185182957304e-19,3.3196789523929466e-11,8.674437583029855e-21,6.322959218552489e-13,1.8393829893884396e-16,9.626177482690736e-16,5.600273370488159e-19,8.132823605721763e-14,1.0905864556623015e-14,8.038099050244176e-23,3.578077204383496e-13,7.907238591730817e-13,5.991495441113708e-15,1.7016955424960063e-14,2.544399965537928e-22,1.3080383614291741e-14,-6.162971790599855e-15,5.761481091182518e-22,8.708549378110461e-16,4.220619923816078e-17,-2.839766949641456e-16,2.233786998581612e-14,0.7339844254476406,3.3140900132846745e-17,-8.95306366565476e-14,3.001732402716192e-14,1.2109513397228625e-19,3.488106114958729e-13,-4.700696988461507e-16,-7.0465834402163305e-15,-1.1811479141874846e-13,-5.628477884875913e-15,-5.6568630483520894e-14,3.2127591312728183e-13,-3.316141374521299e-13,1.8767332905021742e-13,-1.7825812182344173e-15,-2.016695235497286e-15,-1.332367791088615e-15,-1.332647861276028e-15,3.4544546755987483e-13,-4.621208911565912e-13,1.4502967421161327e-14,7.453669694813244e-16,-9.080169738591816e-16,1.4334044751663808e-13,-8.943028091831884e-16,-3.057575121516548e-14,4.0859296879390096e-18,-9.75357864418196e-16,4.9966619578543564e-18,-9.559128140508146e-16,6.763758051803195e-16,-7.561616170305421e-16,2.6037437678489188e-15,-1.4633758737763944e-15,-7.039411388152746e-20,-8.723540578226037e-29,-2.410408767466987e-14,-1.890686960678992e-15,-1.4744467720946594e-16,1.4165490046279176e-16,-1.1920271996389881e-15,2.5382323924918857e-14,6.214342241937482e-16,2.1509724173601058e-19,-5.1556747575821226e-18,-1.1987351675786424e-15,2.5182804003720186e-19,1.5879656941043029e-18,-1.463305655447626e-15,3.578146945293e-26,-1.1005424910881658e-31,7.250055008102461e-18,1.1909528518667826e-15,2.6554449601820465e-15,0.0,5.64611864260892e-16,-1.2404053521976773e-17,-7.690323877892846e-16,-5.850669952249159e-20,5.300135767492593e-08,7.453669694813244e-13,1.7828920317022155e-05,2.4924559063051902e-05,1.9924225529444325e-08
0.009,0.2429998396533765,293.01624987715667,1.159880327565256,1.7829493121635615e-05,0.0264568847333214,1061.2899918556418,0.0018325700422666,1.17602421564758e-05,-3.3953090052234704e-21,8.408007557582292e-13,0.2229675962143649,5.0614185603565694e-15,1.278260661014447e-06,1.413308405826605e-09,1.6265982281722091e-09,-4.457887601450009e-22,-1.2314919479559707e-22,-1.0548394020047464e-20,-1.0934631199978876e-22,2.0170255166578667e-11,0.0430392720191629,1.5625751413218286e-07,1.5728623533404156e-08,-1.2723291103990107e-20,1.1652881625369395e-09,-3.246986158486605e-21,1.1066190887324042e-14,1.2498154713420958e-10,-2.997790532892952e-22,8.498617298555805e-12,-2.550319282424104e-21,1.8800177205389982e-10,-1.7132056251554346e-17,2.3695538300934766e-10,-3.651687537980028e-20,4.922920566163668e-12,1.1052362442932501e-15,6.198003823941827e-16,-2.3495165670649345e-18,2.944902114266918e-13,5.420127835337786e-14,-3.3844168908978177e-22,2.0301467867522178e-12,4.890400051374287e-12,4.708243253378224e-14,2.3152524232664724e-14,-1.0715453315878969e-21,9.50402017815167e-14,-6.2181904762562895e-15,-2.4262765848981826e-21,5.602796019750314e-15,-5.225229733170628e-17,4.7395327787059356e-14,2.2128764476302326e-14,0.7339799164775144,-1.3042276958954108e-16,-8.937594564950496e-14,2.515499075021623e-13,-4.998862583289614e-19,2.7465482385029214e-12,-7.151503179271432e-15,2.960986422124433e-14,-4.568159308516694e-13,2.079448756605186e-12,-1.1357577336605405e-12,4.484712338400142e-12,-1.0239897869210993e-11,5.269722069231556e-12,7.504383269211695e-15,8.490692170269011e-15,5.610052706902226e-15,5.611415088562896e-15,1.7130657530524413e-12,-4.770616370855548e-12,-5.627890389910504e-14,-2.947991750308744e-15,3.822705746074089e-15,3.4335733274791804e-12,3.7651135333964685e-15,-5.205829733869508e-13,2.1062478950085675e-16,4.10585619302405e-15,-2.299171104714643e-17,4.024331139972677e-15,-8.230137332470238e-15,3.0612519641797277e-15,6.4613918290572e-14,6.1605154591653325e-15,-1.4382071903193053e-18,1.1941021340467563e-27,-1.552939693267913e-14,7.936432003668141e-15,-1.1099050832364376e-15,1.0553211834315058e-15,5.018310965712672e-15,-1.110996093849985e-14,1.8715810278859735e-14,1.275955063624287e-18,3.4402648151638865e-17,5.046885253940011e-15,8.057376911572951e-19,5.090019974623973e-18,6.160755923412627e-15,-8.544911894225297e-25,1.6818874371313215e-32,1.4718034847102746e-17,-5.063946569433134e-15,-1.1178470662119354e-14,0.0,2.9710996141720437e-15,-6.555903279621493e-17,3.235723936498903e-15,-1.408776372781565e-18,3.573956130201585e-07,-2.947991750308744e-12,1.7829493121635615e-05,2.4928987304461554e-05,1.3435185643209278e-07
0.0091874999999999,0.2430405709513116,293.04339354271707,1.1596859426155597,1.783071860178511e-05,0.0264644780183165,1061.3728326116163,0.0146889928622116,1.7533954799389776e-05,2.2479427591465562e-20,1.6762634115291914e-12,0.2229647491864341,4.1450111494887504e-14,3.3996012811818697e-06,3.948959515714225e-09,4.563531839034086e-09,3.900893334933654e-22,1.0777563938548351e-22,9.386525045253215e-21,1.023248384733327e-22,5.362084513902925e-11,0.0430383874660098,4.371146091568002e-07,5.2646393594595844e-08,1.3928346782167413e-20,3.935157618912422e-09,2.8662932996061984e-21,9.063847567156248e-14,4.27373554622887e-10,2.624697544067077e-22,2.7387982985598185e-11,2.233116600833049e-21,6.217171001351663e-10,-1.607736682295941e-17,8.294213071451021e-10,3.198325353376056e-20,1.843936278010157e-11,4.492072445310785e-15,5.4494081836939225e-16,1.934594807932909e-18,6.269457237989507e-13,1.4614904351183556e-13,2.961942052242539e-22,5.757059271265886e-12,1.5313513714464047e-11,1.6164958290169534e-13,3.71409957417868e-14,9.381748728089976e-22,3.265147124894061e-13,-6.052480942283909e-15,2.1239024654088148e-21,1.9186297231329607e-14,1.8268047733383336e-16,1.797580429135945e-13,2.2676174829878497e-14,0.7339754255691394,-4.270043825729058e-17,-8.88553806948522e-14,1.0533600817924733e-12,4.940068431899756e-19,1.035882759374811e-11,-8.421781173162299e-14,-2.6494244896547502e-14,-1.096209519227628e-12,1.357279263997279e-11,-1.3846295962709795e-11,3.6786561734025085e-11,-7.658957599289344e-11,4.111668782035304e-11,-6.565059041249648e-15,-7.42865892889717e-15,-4.908396648368285e-15,-4.910606360146643e-15,1.4205294591500066e-11,-3.685312708366122e-11,7.276628191009996e-14,5.420582180669624e-15,-3.3446633672382828e-15,2.8205341653468468e-11,-3.2936616187180747e-15,-6.493934799014804e-12,2.868902680370512e-15,-3.5931882399294536e-15,8.822036014629503e-18,-3.522362662946045e-15,-5.163310227013402e-15,-2.4619487951530165e-15,4.564708203366499e-13,-5.3867003744736425e-15,-1.099624665970869e-17,-3.1979863577241234e-26,-1.3673707140662648e-14,-6.51360121485467e-15,-3.5837773239122165e-15,3.352086111553676e-15,-4.3910605480621016e-15,-1.2808404639997614e-13,1.4829548450587942e-13,3.957056557595189e-18,1.8865144566034687e-16,-4.4168764585448206e-15,1.8915718904600048e-18,1.1891932461694188e-17,-5.3912568662559625e-15,2.1226225876160424e-24,-6.705750544535033e-30,2.2716677088107482e-17,4.3879569788948936e-15,9.784025013960124e-15,0.0,8.237827898803507e-15,-1.820050800843424e-16,-2.806166616561047e-15,-1.6406906314976908e-17,1.1962642549159454e-06,5.4205821806696235e-12,1.783071860178511e-05,2.493419579357232e-05,4.4969864647512134e-07
0.0093749999999999,0.2431403469968657,293.12802975267647,1.159210049272891,1.783457581551911e-05,0.0264798136555521,1061.5156105461576,0.1363135634027239,2.6813597001349556e-05,1.981307246614833e-19,3.745177307677445e-12,0.2229579659451703,3.642530502298754e-13,9.98579797801537e-06,1.2271135913694716e-08,1.4241909070108874e-08,2.1778042224041835e-22,6.014307314580786e-23,8.656213163630964e-21,2.1797870500203766e-22,1.5720060663670249e-10,0.0430358754101261,1.3597662040241062e-06,2.0058586882194628e-07,5.830300021186525e-20,1.5143153174167783e-08,2.305025873944625e-21,8.256136192528729e-13,1.6679277080553124e-09,1.4656620203775605e-22,9.998763393103675e-11,1.2508712244951464e-21,2.337033202779773e-09,-5.629715924812752e-17,3.3233657776166194e-09,1.8191655944690013e-20,7.97062143974132e-11,1.95609944532099e-14,4.611239270117993e-16,1.0896106212043797e-18,1.4285471657968089e-12,4.364767853779014e-13,1.650331678595569e-22,1.807454992448544e-11,5.410963530547295e-11,6.234986335490096e-13,8.303284304558567e-14,5.232807156462031e-22,1.2738225466416321e-12,-5.558978107937702e-15,1.1857987776015722e-21,7.350876458443076e-14,8.378653113764998e-16,7.116242627217474e-13,2.421872502645541e-14,0.7339677494442315,-1.5429993767780604e-17,-8.745421734836572e-14,5.186624837671175e-12,6.89502297097807e-19,4.51114765384064e-11,-1.16558416375311e-12,-2.2485403983896103e-14,-4.31204340628777e-12,1.4587989323817086e-10,-1.2152477888203188e-10,3.243795756694319e-10,-7.411791344498731e-10,3.9637533003190137e-10,-3.6630909792965506e-15,-4.142354344710826e-15,-2.7473102218894028e-15,-2.7411904624057558e-15,1.1354929801081411e-10,-3.1913647813525586e-10,1.9566956568767402e-13,6.807714710308405e-14,-1.8895659332085178e-15,2.5666346889062307e-10,-1.841586912560197e-15,-5.9193891377703e-11,4.8046769587282435e-14,-2.0040325618004483e-15,-7.079843151254527e-17,-1.9615754139340685e-15,-2.9964057938631356e-14,-4.568536078797088e-15,3.919684684032935e-12,-2.9996002421189995e-15,-1.1606818339363732e-16,-1.2268211759382315e-24,-1.1625880279936563e-14,-3.589021125624681e-15,-1.2889240738397423e-14,1.1708782178741487e-14,-2.445487408814224e-15,-1.4303206488976912e-12,1.4456422350082078e-12,1.4359746314113277e-17,1.0207331077699817e-15,-2.460944784393365e-15,4.68459644233628e-18,2.947730243802023e-17,-3.007668255718585e-15,4.002628027867426e-24,-2.741111490232806e-28,3.7231408724273066e-17,2.402638749802032e-15,5.458772653176075e-15,0.0,2.514702876712548e-14,-5.56684713091804e-16,-1.5915168777657612e-15,-3.7960989657505476e-16,4.557837461018116e-06,6.807714710308405e-11,1.783457581551911e-05,2.4945288974062323e-05,1.713378401678873e-06
